RGA=350000
08.08.1988	1319.99	1322.71	1318.81	1321.32	0
09.08.1988	1323.42	1328.85	1322.83	1323.15	0
10.08.1988	1310.40	1311.45	1303.23	1305.94	0
11.08.1988	1287.60	1295.60	1286.53	1292.18	0
12.08.1988	1297.74	1299.10	1292.37	1295.32	0
16.08.1988	1289.22	1289.64	1277.72	1285.91	0
17.08.1988	1299.32	1303.78	1298.58	1303.51	0
18.08.1988	1302.32	1304.24	1301.25	1303.88	0
19.08.1988	1304.69	1308.62	1304.33	1310.02	0
22.08.1988	1307.05	1308.89	1305.77	1309.21	0
23.08.1988	1295.08	1295.83	1291.71	1293.81	0
24.08.1988	1302.69	1306.67	1299.72	1306.76	0
25.08.1988	1311.31	1311.39	1277.77	1286.42	0
26.08.1988	1283.34	1283.77	1275.26	1281.27	0
29.08.1988	1278.99	1280.53	1275.87	1280.55	0
30.08.1988	1286.09	1289.47	1286.01	1286.36	0
31.08.1988	1290.27	1292.52	1287.25	1292.81	0
01.09.1988	1288.11	1289.05	1276.42	1277.76	0
02.09.1988	1275.53	1289.82	1272.70	1286.12	0
05.09.1988	1296.18	1296.31	1288.38	1290.34	0
06.09.1988	1287.18	1290.12	1286.48	1290.06	0
07.09.1988	1294.42	1306.48	1294.23	1306.59	0
08.09.1988	1306.03	1306.13	1300.52	1303.66	0
09.09.1988	1297.36	1302.94	1296.39	1301.60	0
12.09.1988	1303.29	1312.92	1303.29	1312.61	0
13.09.1988	1322.46	1335.39	1322.00	1335.18	0
14.09.1988	1356.81	1370.26	1354.00	1369.75	0
15.09.1988	1370.08	1371.07	1360.57	1364.81	0
16.09.1988	1364.66	1369.25	1362.64	1365.21	0
19.09.1988	1368.40	1370.23	1363.18	1366.19	0
20.09.1988	1359.01	1365.32	1357.05	1365.75	0
21.09.1988	1374.97	1388.95	1374.97	1390.01	0
22.09.1988	1395.93	1408.71	1394.93	1395.87	0
23.09.1988	1398.24	1405.37	1384.50	1387.59	0
26.09.1988	1405.98	1407.12	1402.44	1403.55	0
27.09.1988	1409.45	1410.25	1392.38	1393.83	0
28.09.1988	1392.10	1398.19	1391.37	1399.04	0
29.09.1988	1408.11	1417.51	1408.11	1417.02	0
30.09.1988	1418.25	1418.70	1409.58	1418.13	0
03.10.1988	1419.82	1423.46	1417.64	1422.58	0
04.10.1988	1422.63	1432.25	1421.62	1432.02	0
05.10.1988	1435.61	1440.25	1432.11	1433.49	0
06.10.1988	1432.93	1435.72	1431.82	1436.20	0
07.10.1988	1442.07	1444.64	1435.64	1439.31	0
10.10.1988	1449.24	1450.17	1439.02	1438.98	0
11.10.1988	1435.31	1435.41	1410.89	1412.26	0
12.10.1988	1403.26	1411.34	1401.71	1408.57	0
13.10.1988	1407.42	1425.75	1407.42	1428.20	0
14.10.1988	1438.35	1438.61	1432.55	1437.36	0
17.10.1988	1423.38	1423.38	1410.83	1417.88	0
18.10.1988	1424.50	1428.94	1424.32	1429.05	0
19.10.1988	1443.28	1452.64	1443.12	1452.31	0
20.10.1988	1454.72	1456.29	1448.38	1451.22	0
21.10.1988	1479.41	1482.55	1456.11	1457.19	0
24.10.1988	1461.86	1463.90	1459.78	1464.34	0
25.10.1988	1466.68	1469.13	1465.13	1468.67	0
26.10.1988	1474.54	1476.26	1471.99	1474.32	0
27.10.1988	1476.17	1484.34	1474.58	1479.23	0
28.10.1988	1480.29	1497.35	1479.61	1496.83	0
02.11.1988	1500.98	1507.28	1500.08	1504.80	0
03.11.1988	1510.91	1511.69	1498.89	1501.95	0
04.11.1988	1504.55	1505.25	1498.64	1505.24	0
07.11.1988	1496.83	1496.83	1483.35	1484.87	0
08.11.1988	1482.58	1496.65	1482.58	1496.16	0
09.11.1988	1496.52	1498.57	1486.17	1487.64	0
10.11.1988	1489.62	1492.39	1487.13	1492.53	0
14.11.1988	1460.73	1472.19	1460.73	1471.32	0
15.11.1988	1469.96	1472.11	1464.47	1468.88	0
16.11.1988	1474.25	1488.45	1474.25	1480.58	0
17.11.1988	1459.93	1471.35	1459.75	1472.95	0
18.11.1988	1475.52	1477.40	1469.92	1472.49	0
21.11.1988	1465.56	1467.66	1459.72	1458.12	0
22.11.1988	1457.81	1458.51	1453.86	1455.70	0
23.11.1988	1469.45	1470.42	1466.38	1471.02	0
24.11.1988	1481.26	1482.25	1477.80	1479.43	0
25.11.1988	1486.93	1487.00	1462.57	1472.96	0
28.11.1988	1471.28	1472.86	1458.82	1468.13	0
29.11.1988	1464.94	1467.49	1462.21	1464.82	0
30.11.1988	1469.61	1484.02	1469.50	1478.20	0
01.12.1988	1480.60	1480.93	1473.37	1474.71	0
02.12.1988	1470.86	1471.25	1464.76	1468.25	0
05.12.1988	1465.37	1465.45	1458.74	1463.89	0
06.12.1988	1469.81	1470.03	1467.14	1468.93	0
07.12.1988	1476.04	1477.87	1475.06	1477.12	0
08.12.1988	1475.32	1480.18	1475.05	1480.17	0
09.12.1988	1485.46	1497.82	1484.06	1497.19	0
12.12.1988	1503.31	1505.75	1494.38	1497.81	0
13.12.1988	1490.44	1490.75	1486.26	1486.92	0
14.12.1988	1484.44	1486.87	1482.73	1484.75	0
15.12.1988	1472.62	1473.28	1468.05	1472.21	0
16.12.1988	1471.07	1476.23	1470.91	1476.63	0
19.12.1988	1479.81	1482.32	1477.16	1479.17	0
20.12.1988	1484.09	1495.81	1482.94	1498.71	0
21.12.1988	1494.34	1508.44	1493.82	1505.32	0
22.12.1988	1520.78	1529.18	1519.37	1528.03	0
23.12.1988	1536.66	1539.59	1535.79	1539.99	0
27.12.1988	1545.02	1549.77	1543.82	1546.79	0
28.12.1988	1544.90	1546.69	1543.26	1545.70	0
29.12.1988	1544.48	1560.82	1544.48	1559.05	0
30.12.1988	1562.80	1577.26	1562.15	1573.94	0
03.01.1989	1577.53	1582.28	1571.90	1570.77	0
04.01.1989	1572.35	1594.97	1572.10	1595.37	0
05.01.1989	1617.72	1625.46	1610.11	1627.70	0
06.01.1989	1642.32	1658.57	1639.73	1642.99	0
09.01.1989	1646.23	1646.32	1632.58	1629.84	0
10.01.1989	1631.73	1631.73	1631.73	1631.73	0
11.01.1989	1625.04	1625.28	1615.08	1619.35	0
12.01.1989	1630.95	1649.64	1630.95	1647.40	0
13.01.1989	1652.54	1653.91	1642.68	1643.23	0
16.01.1989	1643.74	1643.74	1643.74	1643.74	0
17.01.1989	1643.06	1645.42	1635.01	1636.10	0
18.01.1989	1620.42	1628.13	1617.19	1628.93	0
19.01.1989	1638.60	1644.81	1638.60	1643.91	0
20.01.1989	1643.07	1644.62	1640.57	1643.87	0
23.01.1989	1631.85	1634.58	1624.58	1631.05	0
24.01.1989	1644.85	1644.85	1644.85	1644.85	0
25.01.1989	1673.22	1678.48	1673.03	1679.72	0
26.01.1989	1665.36	1667.47	1661.84	1667.42	0
27.01.1989	1670.97	1678.92	1670.97	1677.32	0
30.01.1989	1673.32	1674.30	1665.00	1665.46	0
31.01.1989	1647.97	1654.09	1645.14	1654.99	0
01.02.1989	1657.69	1657.69	1657.69	1657.69	0
02.02.1989	1668.47	1687.28	1667.43	1683.26	0
03.02.1989	1696.67	1701.22	1685.91	1693.48	0
06.02.1989	1688.91	1688.96	1671.53	1672.12	0
07.02.1989	1658.68	1678.62	1653.91	1677.14	0
08.02.1989	1700.15	1703.82	1693.90	1702.09	0
09.02.1989	1701.01	1701.01	1690.65	1693.80	0
10.02.1989	1685.39	1702.07	1676.29	1690.15	0
13.02.1989	1664.00	1668.81	1647.13	1650.94	0
14.02.1989	1662.97	1663.69	1634.01	1644.15	0
15.02.1989	1623.73	1623.73	1611.31	1615.32	0
16.02.1989	1627.57	1634.00	1623.36	1627.22	0
17.02.1989	1623.63	1623.82	1609.11	1612.73	0
20.02.1989	1616.04	1632.17	1613.96	1632.82	0
21.02.1989	1642.63	1646.14	1640.37	1645.50	0
22.02.1989	1647.43	1648.63	1627.61	1624.95	0
23.02.1989	1581.11	1587.50	1571.84	1581.62	0
24.02.1989	1591.05	1593.62	1571.39	1574.17	0
27.02.1989	1531.19	1541.67	1529.38	1541.01	0
